SLABS INIT: 20 GB, prealloc=0
=====================================
Populate the database
Elms array 0x7f7200000000
Populated 167772160 / 167772160 key-value pairs:
=====================================
signalling readyness to /tmp/alloctest-bench.ready
Throughput: 34612016 Time: 2.889170
Throughput: 34756109 Time: 2.877192
Throughput: 34302246 Time: 2.915261
Throughput: 33501454 Time: 2.984945
Throughput: 33570666 Time: 2.978791
Throughput: 33419477 Time: 2.992267
Throughput: 33465824 Time: 2.988123
Throughput: 34511021 Time: 2.897625
Throughput: 33106597 Time: 3.020546
Throughput: 35000476 Time: 2.857104
Throughput: 33172336 Time: 3.014560
Throughput: 34581578 Time: 2.891713
Throughput: 33104383 Time: 3.020748
Throughput: 32750087 Time: 3.053427
Throughput: 33170037 Time: 3.014769
Throughput: 34009036 Time: 2.940395
Throughput: 33206705 Time: 3.011440
Throughput: 33938571 Time: 2.946500
Throughput: 33395471 Time: 2.994418
Throughput: 33797896 Time: 2.958764
Throughput: 33423677 Time: 2.991891
Throughput: 33653841 Time: 2.971429
Throughput: 33794298 Time: 2.959079
Throughput: 33352466 Time: 2.998279
Throughput: 33809392 Time: 2.957758
Throughput: 33060878 Time: 3.024723
Throughput: 33842894 Time: 2.954830
Throughput: 33682474 Time: 2.968903
Throughput: 33656514 Time: 2.971193
Throughput: 33646662 Time: 2.972063
Throughput: 34039134 Time: 2.937795
Throughput: 33817761 Time: 2.957026
Throughput: 33849286 Time: 2.954272
Throughput: 34501960 Time: 2.898386
Throughput: 33874569 Time: 2.952067
Throughput: 33279066 Time: 3.004892
Throughput: 33826581 Time: 2.956255
Throughput: 34098573 Time: 2.932674
Throughput: 33628275 Time: 2.973688
Throughput: 33351598 Time: 2.998357
Throughput: 34587068 Time: 2.891254
Throughput: 33814834 Time: 2.957282
Throughput: 34221167 Time: 2.922168
Throughput: 33443876 Time: 2.990084
Throughput: 31947677 Time: 3.130118
Throughput: 33392939 Time: 2.994645
Throughput: 34082326 Time: 2.934072
Throughput: 33333155 Time: 3.000016
Throughput: 35061884 Time: 2.852100
Throughput: 33440566 Time: 2.990380
Throughput: 33703362 Time: 2.967063
Throughput: 34643672 Time: 2.886530
Throughput: 33372234 Time: 2.996503
Throughput: 33751548 Time: 2.962827
Throughput: 33797234 Time: 2.958822
Throughput: 34603812 Time: 2.889855
Throughput: 34199784 Time: 2.923995
Throughput: 34079016 Time: 2.934357
Throughput: 33772351 Time: 2.961002
Throughput: 34923651 Time: 2.863389
Throughput: 34188548 Time: 2.924956
Throughput: 33721160 Time: 2.965497
Throughput: 33632505 Time: 2.973314
Throughput: 33763252 Time: 2.961800
Throughput: 34202931 Time: 2.923726
Throughput: 34086392 Time: 2.933722
Throughput: 34287473 Time: 2.916517
Throughput: 34019333 Time: 2.939505
Throughput: 34932923 Time: 2.862629
Throughput: 32538843 Time: 3.073250
Throughput: 34839163 Time: 2.870333
Throughput: 33968960 Time: 2.943864
Throughput: 33963803 Time: 2.944311
Throughput: 33433276 Time: 2.991032
Throughput: 33475638 Time: 2.987247
Throughput: 33235245 Time: 3.008854
Throughput: 33775705 Time: 2.960708
Throughput: 33365219 Time: 2.997133
Throughput: 32853831 Time: 3.043785
Throughput: 33354524 Time: 2.998094
Throughput: 33361356 Time: 2.997480
Throughput: 32809260 Time: 3.047920
Throughput: 33035409 Time: 3.027055
Throughput: 33644341 Time: 2.972268
Throughput: 33596641 Time: 2.976488
Throughput: 33323958 Time: 3.000844
Throughput: 34023083 Time: 2.939181
Throughput: 33850650 Time: 2.954153
Throughput: 33663131 Time: 2.970609
Throughput: 33656083 Time: 2.971231
Throughput: 33491906 Time: 2.985796
Throughput: 33008976 Time: 3.029479
Throughput: 34943799 Time: 2.861738
Throughput: 32570669 Time: 3.070247
Throughput: 34461202 Time: 2.901814
Throughput: 33792197 Time: 2.959263
Throughput: 33490840 Time: 2.985891
Throughput: 33901925 Time: 2.949685
Throughput: 33133944 Time: 3.018053
Throughput: 33110839 Time: 3.020159
Throughput: 34024935 Time: 2.939021
Throughput: 34026591 Time: 2.938878
Throughput: 33394456 Time: 2.994509
Throughput: 33828492 Time: 2.956088
Throughput: 34159865 Time: 2.927412
Throughput: 32404743 Time: 3.085968
Throughput: 34988731 Time: 2.858063
Throughput: 33445677 Time: 2.989923
Throughput: 33519804 Time: 2.983311
Throughput: 33962107 Time: 2.944458
Throughput: 33870164 Time: 2.952451
Throughput: 33625550 Time: 2.973929
Throughput: 33682156 Time: 2.968931
Throughput: 34627573 Time: 2.887872
Throughput: 33744202 Time: 2.963472
Throughput: 33897902 Time: 2.950035
Throughput: 33525231 Time: 2.982828
Throughput: 33526636 Time: 2.982703
Throughput: 32574711 Time: 3.069866
Throughput: 34803260 Time: 2.873294
Throughput: 34373864 Time: 2.909187
Throughput: 35013551 Time: 2.856037
Throughput: 34760688 Time: 2.876813
Throughput: 35086882 Time: 2.850068
Throughput: 34408803 Time: 2.906233
Throughput: 34029763 Time: 2.938604
Throughput: 34992882 Time: 2.857724
Throughput: 34280092 Time: 2.917145
Throughput: 34193084 Time: 2.924568
Throughput: 34554680 Time: 2.893964
Throughput: 34391833 Time: 2.907667
Throughput: 34549618 Time: 2.894388
Throughput: 34819959 Time: 2.871916
Throughput: 34869582 Time: 2.867829
Throughput: 34308707 Time: 2.914712
Throughput: 34526309 Time: 2.896342
Throughput: 35302033 Time: 2.832698
Throughput: 34564736 Time: 2.893122
Throughput: 34847795 Time: 2.869622
Throughput: 34120958 Time: 2.930750
Throughput: 34612208 Time: 2.889154
Throughput: 34867369 Time: 2.868011
Throughput: 34646169 Time: 2.886322
Throughput: 34088704 Time: 2.933523
Throughput: 35068019 Time: 2.851601
Throughput: 34857561 Time: 2.868818
Throughput: 35191590 Time: 2.841588
Throughput: 34835340 Time: 2.870648
Throughput: 34284005 Time: 2.916812
Throughput: 33395694 Time: 2.994398
Throughput: 34559325 Time: 2.893575
Throughput: 33824029 Time: 2.956478
Throughput: 34883290 Time: 2.866702
Throughput: 33519579 Time: 2.983331
Throughput: 35043097 Time: 2.853629
Throughput: 33663459 Time: 2.970580
Throughput: 34605117 Time: 2.889746
Throughput: 33293015 Time: 3.003633
Throughput: 34608123 Time: 2.889495
Throughput: 33975919 Time: 2.943261
Throughput: 34328646 Time: 2.913019
Throughput: 32934377 Time: 3.036341
Throughput: 34773283 Time: 2.875771
Throughput: 33623685 Time: 2.974094
Throughput: 35000022 Time: 2.857141
Throughput: 33620497 Time: 2.974376
Throughput: 34081060 Time: 2.934181
Throughput: 34042634 Time: 2.937493
Throughput: 33866206 Time: 2.952796
Throughput: 33591686 Time: 2.976927
Throughput: 34994253 Time: 2.857612
Throughput: 33691916 Time: 2.968071
Throughput: 34924883 Time: 2.863288
Throughput: 33843043 Time: 2.954817
Throughput: 34778338 Time: 2.875353
Throughput: 33845414 Time: 2.954610
Throughput: 33666372 Time: 2.970323
Throughput: 33313090 Time: 3.001823
Throughput: 34425469 Time: 2.904826
Throughput: 33869062 Time: 2.952547
Throughput: 34593960 Time: 2.890678
Throughput: 33900948 Time: 2.949770
Throughput: 34592356 Time: 2.890812
Throughput: 34950700 Time: 2.861173
Throughput: 33301474 Time: 3.002870
Throughput: 35012203 Time: 2.856147
Throughput: 33793647 Time: 2.959136
Throughput: 34849750 Time: 2.869461
signalling done to /tmp/alloctest-bench.done
/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
<benchmark exec="/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st">
<config>
