SLABS INIT: 20 GB, prealloc=0
=====================================
Populate the database
Elms array 0x7f8000000000
Populated 167772160 / 167772160 key-value pairs:
=====================================
signalling readyness to /tmp/alloctest-bench.ready
Throughput: 36087507 Time: 2.771042
Throughput: 36075530 Time: 2.771962
Throughput: 36095987 Time: 2.770391
Throughput: 36060414 Time: 2.773124
Throughput: 36210905 Time: 2.761599
Throughput: 36318931 Time: 2.753385
Throughput: 36136201 Time: 2.767308
Throughput: 36153682 Time: 2.765970
Throughput: 36290777 Time: 2.755521
Throughput: 36194928 Time: 2.762818
Throughput: 36194037 Time: 2.762886
Throughput: 36010549 Time: 2.776964
Throughput: 36074489 Time: 2.772042
Throughput: 35504794 Time: 2.816521
Throughput: 36031647 Time: 2.775338
Throughput: 36148885 Time: 2.766337
Throughput: 36279270 Time: 2.756395
Throughput: 36192505 Time: 2.763003
Throughput: 35045738 Time: 2.853414
Throughput: 36301817 Time: 2.754683
Throughput: 35754049 Time: 2.796886
Throughput: 35987015 Time: 2.778780
Throughput: 36098476 Time: 2.770200
Throughput: 36014998 Time: 2.776621
Throughput: 36112764 Time: 2.769104
Throughput: 35356315 Time: 2.828349
Throughput: 35729087 Time: 2.798840
Throughput: 36022120 Time: 2.776072
Throughput: 36002537 Time: 2.777582
Throughput: 36134243 Time: 2.767458
Throughput: 36116990 Time: 2.768780
Throughput: 36106935 Time: 2.769551
Throughput: 36238422 Time: 2.759502
Throughput: 36286695 Time: 2.755831
Throughput: 36167529 Time: 2.764911
Throughput: 35815143 Time: 2.792115
Throughput: 36093512 Time: 2.770581
Throughput: 36290000 Time: 2.755580
Throughput: 36232999 Time: 2.759915
Throughput: 36135261 Time: 2.767380
Throughput: 35991743 Time: 2.778415
Throughput: 35883914 Time: 2.786764
Throughput: 36030608 Time: 2.775418
Throughput: 36011198 Time: 2.776914
Throughput: 36046622 Time: 2.774185
Throughput: 36109439 Time: 2.769359
Throughput: 35993945 Time: 2.778245
Throughput: 35946874 Time: 2.781883
Throughput: 36331202 Time: 2.752455
Throughput: 36307379 Time: 2.754261
Throughput: 36161774 Time: 2.765351
Throughput: 36063821 Time: 2.772862
Throughput: 36050456 Time: 2.773890
Throughput: 36248445 Time: 2.758739
Throughput: 36088432 Time: 2.770971
Throughput: 36211324 Time: 2.761567
Throughput: 35982457 Time: 2.779132
Throughput: 36070013 Time: 2.772386
Throughput: 35943528 Time: 2.782142
Throughput: 36074645 Time: 2.772030
Throughput: 36152074 Time: 2.766093
Throughput: 36115503 Time: 2.768894
Throughput: 36107783 Time: 2.769486
Throughput: 36284088 Time: 2.756029
Throughput: 36217515 Time: 2.761095
Throughput: 36001150 Time: 2.777689
Throughput: 36161160 Time: 2.765398
Throughput: 36094007 Time: 2.770543
Throughput: 36058242 Time: 2.773291
Throughput: 36036698 Time: 2.774949
Throughput: 36094163 Time: 2.770531
Throughput: 36018033 Time: 2.776387
Throughput: 36254924 Time: 2.758246
Throughput: 36290079 Time: 2.755574
Throughput: 36089787 Time: 2.770867
Throughput: 36088093 Time: 2.770997
Throughput: 36116116 Time: 2.768847
Throughput: 36247762 Time: 2.758791
Throughput: 36216439 Time: 2.761177
Throughput: 36045713 Time: 2.774255
Throughput: 36071106 Time: 2.772302
Throughput: 36021627 Time: 2.776110
Throughput: 36267981 Time: 2.757253
Throughput: 36127011 Time: 2.768012
Throughput: 35927838 Time: 2.783357
Throughput: 36097994 Time: 2.770237
Throughput: 36061974 Time: 2.773004
Throughput: 33365575 Time: 2.997101
Throughput: 36214432 Time: 2.761330
Throughput: 36253268 Time: 2.758372
Throughput: 36019395 Time: 2.776282
Throughput: 36301224 Time: 2.754728
Throughput: 36297785 Time: 2.754989
Throughput: 36015153 Time: 2.776609
Throughput: 35802474 Time: 2.793103
Throughput: 35364130 Time: 2.827724
Throughput: 35640598 Time: 2.805789
Throughput: 34862021 Time: 2.868451
Throughput: 36227605 Time: 2.760326
Throughput: 36300407 Time: 2.754790
Throughput: 35904373 Time: 2.785176
Throughput: 36330621 Time: 2.752499
Throughput: 36017916 Time: 2.776396
Throughput: 36093421 Time: 2.770588
Throughput: 36332892 Time: 2.752327
