SLABS INIT: 20 GB, prealloc=0
=====================================
Populate the database
Elms array 0x7f9400000000
Populated 167772160 / 167772160 key-value pairs:
=====================================
signalling readyness to /tmp/alloctest-bench.ready
Throughput: 36173285 Time: 2.764471
Throughput: 36109113 Time: 2.769384
Throughput: 36010692 Time: 2.776953
Throughput: 36132519 Time: 2.767590
Throughput: 36235967 Time: 2.759689
Throughput: 36405959 Time: 2.746803
Throughput: 36233420 Time: 2.759883
Throughput: 36151028 Time: 2.766173
Throughput: 35993259 Time: 2.778298
Throughput: 36183036 Time: 2.763726
Throughput: 36243676 Time: 2.759102
Throughput: 36276059 Time: 2.756639
Throughput: 36197535 Time: 2.762619
Throughput: 36256028 Time: 2.758162
Throughput: 36451796 Time: 2.743349
Throughput: 36331268 Time: 2.752450
Throughput: 36152505 Time: 2.766060
Throughput: 36187541 Time: 2.763382
Throughput: 36347313 Time: 2.751235
Throughput: 36392763 Time: 2.747799
Throughput: 36359564 Time: 2.750308
Throughput: 36113364 Time: 2.769058
Throughput: 36361943 Time: 2.750128
Throughput: 36496177 Time: 2.740013
Throughput: 36040867 Time: 2.774628
Throughput: 36130848 Time: 2.767718
Throughput: 36170211 Time: 2.764706
Throughput: 36217672 Time: 2.761083
Throughput: 36118946 Time: 2.768630
Throughput: 36029570 Time: 2.775498
Throughput: 36104511 Time: 2.769737
Throughput: 36104185 Time: 2.769762
Throughput: 36326319 Time: 2.752825
Throughput: 36112855 Time: 2.769097
Throughput: 36093043 Time: 2.770617
Throughput: 36279231 Time: 2.756398
Throughput: 36053523 Time: 2.773654
Throughput: 36486483 Time: 2.740741
Throughput: 36431266 Time: 2.744895
Throughput: 36109882 Time: 2.769325
Throughput: 36313233 Time: 2.753817
Throughput: 36469982 Time: 2.741981
Throughput: 35280561 Time: 2.834422
Throughput: 35725437 Time: 2.799126
Throughput: 36083249 Time: 2.771369
Throughput: 36044816 Time: 2.774324
Throughput: 36121295 Time: 2.768450
Throughput: 36372749 Time: 2.749311
Throughput: 36116572 Time: 2.768812
Throughput: 36067125 Time: 2.772608
Throughput: 36347947 Time: 2.751187
Throughput: 36132898 Time: 2.767561
Throughput: 36274296 Time: 2.756773
Throughput: 36113298 Time: 2.769063
Throughput: 36177735 Time: 2.764131
Throughput: 36105241 Time: 2.769681
Throughput: 36029751 Time: 2.775484
Throughput: 36195727 Time: 2.762757
Throughput: 36200025 Time: 2.762429
Throughput: 36044582 Time: 2.774342
Throughput: 36053068 Time: 2.773689
Throughput: 36497495 Time: 2.739914
Throughput: 36330370 Time: 2.752518
Throughput: 36129973 Time: 2.767785
Throughput: 36103507 Time: 2.769814
Throughput: 36154636 Time: 2.765897
Throughput: 35988971 Time: 2.778629
Throughput: 36117642 Time: 2.768730
Throughput: 36186978 Time: 2.763425
Throughput: 36345992 Time: 2.751335
Throughput: 36421924 Time: 2.745599
Throughput: 36217475 Time: 2.761098
Throughput: 36080463 Time: 2.771583
Throughput: 36044907 Time: 2.774317
Throughput: 35977823 Time: 2.779490
Throughput: 36122547 Time: 2.768354
Throughput: 36185040 Time: 2.763573
Throughput: 35983390 Time: 2.779060
Throughput: 36228353 Time: 2.760269
Throughput: 36479242 Time: 2.741285
Throughput: 36181819 Time: 2.763819
Throughput: 36201663 Time: 2.762304
Throughput: 36115607 Time: 2.768886
Throughput: 36061480 Time: 2.773042
Throughput: 36092600 Time: 2.770651
Throughput: 36367035 Time: 2.749743
Throughput: 36125914 Time: 2.768096
Throughput: 36086166 Time: 2.771145
Throughput: 35998493 Time: 2.777894
Throughput: 36212400 Time: 2.761485
Throughput: 35859311 Time: 2.788676
Throughput: 35318965 Time: 2.831340
Throughput: 35333466 Time: 2.830178
Throughput: 36043530 Time: 2.774423
Throughput: 36287590 Time: 2.755763
Throughput: 35456655 Time: 2.820345
Throughput: 35624499 Time: 2.807057
Throughput: 34897314 Time: 2.865550
Throughput: 35508513 Time: 2.816226
Throughput: 35380470 Time: 2.826418
Throughput: 35805231 Time: 2.792888
Throughput: 35250390 Time: 2.836848
Throughput: 35378831 Time: 2.826549
Throughput: 35987650 Time: 2.778731
Throughput: 36376057 Time: 2.749061
Throughput: 36397214 Time: 2.747463
Throughput: 36176465 Time: 2.764228
Throughput: 36231398 Time: 2.760037
Throughput: 36274875 Time: 2.756729
Throughput: 36434637 Time: 2.744641
Throughput: 36222067 Time: 2.760748
Throughput: 36491169 Time: 2.740389
Throughput: 36382383 Time: 2.748583
Throughput: 36461326 Time: 2.742632
Throughput: 36323310 Time: 2.753053
Throughput: 36357990 Time: 2.750427
Throughput: 36253728 Time: 2.758337
Throughput: 36457524 Time: 2.742918
Throughput: 36230321 Time: 2.760119
Throughput: 36351911 Time: 2.750887
Throughput: 36279402 Time: 2.756385
Throughput: 36370659 Time: 2.749469
Throughput: 36368780 Time: 2.749611
Throughput: 36219102 Time: 2.760974
Throughput: 36458906 Time: 2.742814
Throughput: 36225793 Time: 2.760464
Throughput: 36311321 Time: 2.753962
Throughput: 36275967 Time: 2.756646
Throughput: 36279481 Time: 2.756379
Throughput: 36282298 Time: 2.756165
Throughput: 36205123 Time: 2.762040
Throughput: 36223615 Time: 2.760630
Throughput: 36240510 Time: 2.759343
Throughput: 36268046 Time: 2.757248
Throughput: 36247801 Time: 2.758788
Throughput: 36288183 Time: 2.755718
Throughput: 36247420 Time: 2.758817
Throughput: 36464158 Time: 2.742419
Throughput: 36227237 Time: 2.760354
Throughput: 36329486 Time: 2.752585
Throughput: 36215639 Time: 2.761238
Throughput: 36371505 Time: 2.749405
Throughput: 36197129 Time: 2.762650
Throughput: 36192177 Time: 2.763028
Throughput: 36275177 Time: 2.756706
Throughput: 36361256 Time: 2.750180
Throughput: 36275559 Time: 2.756677
Throughput: 36242717 Time: 2.759175
Throughput: 36374151 Time: 2.749205
Throughput: 36277020 Time: 2.756566
Throughput: 36284759 Time: 2.755978
Throughput: 36402328 Time: 2.747077
Throughput: 36481864 Time: 2.741088
Throughput: 36487880 Time: 2.740636
Throughput: 36139440 Time: 2.767060
Throughput: 35576528 Time: 2.810842
Throughput: 36369891 Time: 2.749527
Throughput: 36246829 Time: 2.758862
Throughput: 36274822 Time: 2.756733
Throughput: 36397280 Time: 2.747458
Throughput: 36368899 Time: 2.749602
Throughput: 36324801 Time: 2.752940
Throughput: 36486722 Time: 2.740723
Throughput: 36492834 Time: 2.740264
Throughput: 36354303 Time: 2.750706
Throughput: 36420797 Time: 2.745684
Throughput: 36378095 Time: 2.748907
Throughput: 36483900 Time: 2.740935
Throughput: 36499507 Time: 2.739763
Throughput: 36506476 Time: 2.739240
Throughput: 36312587 Time: 2.753866
Throughput: 36263062 Time: 2.757627
Throughput: 36375382 Time: 2.749112
Throughput: 36292806 Time: 2.755367
Throughput: 36255239 Time: 2.758222
Throughput: 36285997 Time: 2.755884
Throughput: 36236689 Time: 2.759634
Throughput: 36241824 Time: 2.759243
Throughput: 36270256 Time: 2.757080
Throughput: 36406370 Time: 2.746772
Throughput: 36282666 Time: 2.756137
Throughput: 36284285 Time: 2.756014
Throughput: 36215154 Time: 2.761275
Throughput: 36307827 Time: 2.754227
Throughput: 36219102 Time: 2.760974
Throughput: 36362591 Time: 2.750079
Throughput: 36468080 Time: 2.742124
Throughput: 36497509 Time: 2.739913
signalling done to /tmp/alloctest-bench.done
/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
<benchmark exec="/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st">
<config>
  <openmp>on</openmp>  <memsize>1G <memsize>  <hugetlb>0</hugetlb>
  <data>-1</data>  <interference>0</interference>
</config>
<run>
****success****
Execution Time (seconds): 1126
Initialization Time (seconds): 178


/home/ashish/mirage-asplos21-artifact/bin/numactl -c 0  --pgtablerepl=3 /home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
