SLABS INIT: 20 GB, prealloc=0
=====================================
Populate the database
Elms array 0x7f7a00000000
Populated 167772160 / 167772160 key-value pairs:
=====================================
signalling readyness to /tmp/alloctest-bench.ready
Throughput: 23505016 Time: 4.254411
Throughput: 23556576 Time: 4.245099
Throughput: 22899125 Time: 4.366979
Throughput: 23379885 Time: 4.277181
Throughput: 23611318 Time: 4.235257
Throughput: 23705383 Time: 4.218451
Throughput: 23502530 Time: 4.254861
Throughput: 23509243 Time: 4.253646
Throughput: 22962434 Time: 4.354939
Throughput: 23757444 Time: 4.209207
Throughput: 23691893 Time: 4.220853
Throughput: 23723244 Time: 4.215275
Throughput: 23639370 Time: 4.230231
Throughput: 23442217 Time: 4.265808
Throughput: 23753093 Time: 4.209978
Throughput: 23589267 Time: 4.239216
Throughput: 23583348 Time: 4.240280
Throughput: 23653886 Time: 4.227635
Throughput: 22991338 Time: 4.349464
Throughput: 23674203 Time: 4.224007
Throughput: 23297217 Time: 4.292358
Throughput: 23431083 Time: 4.267835
Throughput: 22925216 Time: 4.362009
Throughput: 22760876 Time: 4.393504
Throughput: 23416154 Time: 4.270556
Throughput: 23104426 Time: 4.328175
Throughput: 23565092 Time: 4.243565
Throughput: 23537702 Time: 4.248503
Throughput: 23617167 Time: 4.234208
Throughput: 23176254 Time: 4.314761
Throughput: 23401819 Time: 4.273172
Throughput: 23025091 Time: 4.343088
Throughput: 23693875 Time: 4.220500
Throughput: 23430666 Time: 4.267911
Throughput: 23230271 Time: 4.304728
Throughput: 23417273 Time: 4.270352
Throughput: 23677319 Time: 4.223451
Throughput: 23015367 Time: 4.344923
Throughput: 23620815 Time: 4.233554
Throughput: 23347662 Time: 4.283084
Throughput: 23595167 Time: 4.238156
Throughput: 23719243 Time: 4.215986
Throughput: 23659763 Time: 4.226585
Throughput: 23622428 Time: 4.233265
Throughput: 22440795 Time: 4.456170
Throughput: 23596804 Time: 4.237862
Throughput: 23560439 Time: 4.244403
Throughput: 23052368 Time: 4.337949
Throughput: 22618723 Time: 4.421116
Throughput: 23026401 Time: 4.342841
Throughput: 22660840 Time: 4.412899
Throughput: 23336122 Time: 4.285202
Throughput: 23004910 Time: 4.346898
Throughput: 23040673 Time: 4.340151
Throughput: 23248271 Time: 4.301395
Throughput: 22910940 Time: 4.364727
Throughput: 22595499 Time: 4.425660
Throughput: 22678632 Time: 4.409437
Throughput: 22624168 Time: 4.420052
Throughput: 23547989 Time: 4.246647
Throughput: 23189631 Time: 4.312272
Throughput: 22090879 Time: 4.526755
Throughput: 23030198 Time: 4.342125
Throughput: 22733286 Time: 4.398836
Throughput: 23245802 Time: 4.301852
Throughput: 23189846 Time: 4.312232
Throughput: 22797109 Time: 4.386521
Throughput: 22936342 Time: 4.359893
Throughput: 23427252 Time: 4.268533
Throughput: 23113349 Time: 4.326504
Throughput: 22591227 Time: 4.426497
Throughput: 23450243 Time: 4.264348
Throughput: 23203950 Time: 4.309611
Throughput: 23701512 Time: 4.219140
Throughput: 23791934 Time: 4.203105
Throughput: 23665071 Time: 4.225637
Throughput: 23271920 Time: 4.297024
Throughput: 23598502 Time: 4.237557
Throughput: 23340333 Time: 4.284429
Throughput: 23068742 Time: 4.334870
Throughput: 23274915 Time: 4.296471
Throughput: 22726782 Time: 4.400095
Throughput: 23131495 Time: 4.323110
Throughput: 23634616 Time: 4.231082
Throughput: 23743404 Time: 4.211696
Throughput: 22712648 Time: 4.402833
Throughput: 23308306 Time: 4.290316
Throughput: 23519577 Time: 4.251777
Throughput: 23129168 Time: 4.323545
Throughput: 23320531 Time: 4.288067
Throughput: 23246801 Time: 4.301667
Throughput: 22682999 Time: 4.408588
Throughput: 23764540 Time: 4.207950
Throughput: 22872183 Time: 4.372123
Throughput: 23654440 Time: 4.227536
Throughput: 23520540 Time: 4.251603
Throughput: 23463410 Time: 4.261955
Throughput: 23141505 Time: 4.321240
Throughput: 23339799 Time: 4.284527
Throughput: 23709874 Time: 4.217652
Throughput: 23537353 Time: 4.248566
Throughput: 22826286 Time: 4.380914
Throughput: 22548061 Time: 4.434971
Throughput: 23794119 Time: 4.202719
Throughput: 23734117 Time: 4.213344
Throughput: 23693004 Time: 4.220655
Throughput: 23670644 Time: 4.224642
Throughput: 23676445 Time: 4.223607
Throughput: 22971823 Time: 4.353159
Throughput: 23309528 Time: 4.290091
Throughput: 23085843 Time: 4.331659
Throughput: 23065629 Time: 4.335455
Throughput: 23731267 Time: 4.213850
Throughput: 23596726 Time: 4.237876
Throughput: 23790910 Time: 4.203286
Throughput: 23085320 Time: 4.331757
Throughput: 23266597 Time: 4.298007
Throughput: 23585689 Time: 4.239859
Throughput: 23348382 Time: 4.282952
Throughput: 23386741 Time: 4.275927
Throughput: 23299584 Time: 4.291922
Throughput: 23736607 Time: 4.212902
Throughput: 23778492 Time: 4.205481
Throughput: 23787695 Time: 4.203854
Throughput: 23770263 Time: 4.206937
Throughput: 23772427 Time: 4.206554
Throughput: 23370344 Time: 4.278927
Throughput: 22554540 Time: 4.433697
Throughput: 23749076 Time: 4.210690
Throughput: 23539076 Time: 4.248255
Throughput: 22967048 Time: 4.354064
Throughput: 23470206 Time: 4.260721
Throughput: 23201145 Time: 4.310132
Throughput: 22813726 Time: 4.383326
Throughput: 22836097 Time: 4.379032
Throughput: 22882813 Time: 4.370092
Throughput: 23823738 Time: 4.197494
Throughput: 22863863 Time: 4.373714
Throughput: 23158816 Time: 4.318010
Throughput: 23496864 Time: 4.255887
Throughput: 23350066 Time: 4.282643
Throughput: 23370317 Time: 4.278932
Throughput: 23246828 Time: 4.301662
Throughput: 23604429 Time: 4.236493
Throughput: 23455061 Time: 4.263472
Throughput: 23186798 Time: 4.312799
Throughput: 23820657 Time: 4.198037
Throughput: 23823341 Time: 4.197564
Throughput: 23814910 Time: 4.199050
Throughput: 23552526 Time: 4.245829
Throughput: 23764552 Time: 4.207948
Throughput: 23721381 Time: 4.215606
Throughput: 23579583 Time: 4.240957
Throughput: 23540118 Time: 4.248067
Throughput: 23605315 Time: 4.236334
Throughput: 23746144 Time: 4.211210
Throughput: 23083913 Time: 4.332021
Throughput: 23761965 Time: 4.208406
Throughput: 23577999 Time: 4.241242
Throughput: 23756332 Time: 4.209404
Throughput: 23671580 Time: 4.224475
Throughput: 23709076 Time: 4.217794
Throughput: 23030362 Time: 4.342094
Throughput: 23364000 Time: 4.280089
Throughput: 23515031 Time: 4.252599
Throughput: 23145008 Time: 4.320586
Throughput: 23705451 Time: 4.218439
Throughput: 23325758 Time: 4.287106
Throughput: 23750532 Time: 4.210432
Throughput: 23428564 Time: 4.268294
Throughput: 23806241 Time: 4.200579
Throughput: 23747520 Time: 4.210966
Throughput: 23741318 Time: 4.212066
Throughput: 22660229 Time: 4.413018
Throughput: 23778741 Time: 4.205437
Throughput: 23642992 Time: 4.229583
Throughput: 23842153 Time: 4.194252
Throughput: 23666628 Time: 4.225359
Throughput: 23796028 Time: 4.202382
Throughput: 22627562 Time: 4.419389
Throughput: 23613648 Time: 4.234839
Throughput: 23709115 Time: 4.217787
Throughput: 23541376 Time: 4.247840
Throughput: 23747317 Time: 4.211002
Throughput: 23826724 Time: 4.196968
Throughput: 23773942 Time: 4.206286
Throughput: 23277678 Time: 4.295961
Throughput: 23792019 Time: 4.203090
signalling done to /tmp/alloctest-bench.done
/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
<benchmark exec="/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st">
<config>
  <openmp>on</openmp>  <memsize>1G <memsize>  <hugetlb>0</hugetlb>
  <data>-1</data>  <interference>0</interference>
</config>
<run>
****success****
Execution Time (seconds): 1587
Initialization Time (seconds): 166


/home/ashish/mirage-asplos21-artifact/bin/numactl -c 0  /home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
