SLABS INIT: 20 GB, prealloc=0
=====================================
Populate the database
Elms array 0x7f1200000000
Populated 167772160 / 167772160 key-value pairs:
=====================================
signalling readyness to /tmp/alloctest-bench.ready
Throughput: 36329552 Time: 2.752580
Throughput: 36227565 Time: 2.760329
Throughput: 36199619 Time: 2.762460
Throughput: 36289789 Time: 2.755596
Throughput: 36082312 Time: 2.771441
Throughput: 36042764 Time: 2.774482
Throughput: 36004222 Time: 2.777452
Throughput: 36167699 Time: 2.764898
Throughput: 35976373 Time: 2.779602
Throughput: 36215023 Time: 2.761285
Throughput: 35956129 Time: 2.781167
Throughput: 35810552 Time: 2.792473
Throughput: 35831505 Time: 2.790840
Throughput: 35796156 Time: 2.793596
Throughput: 35910162 Time: 2.784727
Throughput: 36230820 Time: 2.760081
Throughput: 35850491 Time: 2.789362
Throughput: 35101612 Time: 2.848872
Throughput: 36265824 Time: 2.757417
Throughput: 35947094 Time: 2.781866
Throughput: 35728334 Time: 2.798899
Throughput: 35871273 Time: 2.787746
Throughput: 35850324 Time: 2.789375
Throughput: 36278915 Time: 2.756422
Throughput: 36131318 Time: 2.767682
Throughput: 34757631 Time: 2.877066
Throughput: 35704403 Time: 2.800775
Throughput: 35960628 Time: 2.780819
Throughput: 35873448 Time: 2.787577
Throughput: 35949666 Time: 2.781667
Throughput: 35716160 Time: 2.799853
Throughput: 36059204 Time: 2.773217
Throughput: 36134582 Time: 2.767432
Throughput: 36215259 Time: 2.761267
Throughput: 36087390 Time: 2.771051
Throughput: 36228878 Time: 2.760229
Throughput: 36162637 Time: 2.765285
Throughput: 36005389 Time: 2.777362
Throughput: 35983428 Time: 2.779057
Throughput: 35633816 Time: 2.806323
Throughput: 36038477 Time: 2.774812
Throughput: 35871055 Time: 2.787763
Throughput: 35767374 Time: 2.795844
Throughput: 35773106 Time: 2.795396
Throughput: 36111642 Time: 2.769190
Throughput: 36282929 Time: 2.756117
Throughput: 35939020 Time: 2.782491
Throughput: 35487142 Time: 2.817922
Throughput: 35673426 Time: 2.803207
Throughput: 35905598 Time: 2.785081
Throughput: 36420651 Time: 2.745695
Throughput: 36180143 Time: 2.763947
Throughput: 36454241 Time: 2.743165
Throughput: 36454985 Time: 2.743109
Throughput: 36115529 Time: 2.768892
Throughput: 36145710 Time: 2.766580
Throughput: 36363067 Time: 2.750043
Throughput: 35726470 Time: 2.799045
Throughput: 36201375 Time: 2.762326
Throughput: 36227263 Time: 2.760352
Throughput: 35924017 Time: 2.783653
Throughput: 34423798 Time: 2.904967
Throughput: 35918701 Time: 2.784065
Throughput: 36078966 Time: 2.771698
Throughput: 36222119 Time: 2.760744
Throughput: 35696093 Time: 2.801427
Throughput: 35932279 Time: 2.783013
Throughput: 36057891 Time: 2.773318
Throughput: 36192622 Time: 2.762994
Throughput: 35832892 Time: 2.790732
Throughput: 36068686 Time: 2.772488
Throughput: 35596068 Time: 2.809299
Throughput: 35214987 Time: 2.839700
Throughput: 35311557 Time: 2.831934
Throughput: 36450454 Time: 2.743450
Throughput: 35786344 Time: 2.794362
Throughput: 35666327 Time: 2.803765
Throughput: 34822809 Time: 2.871681
Throughput: 35004739 Time: 2.856756
Throughput: 35228075 Time: 2.838645
Throughput: 35214826 Time: 2.839713
Throughput: 34950162 Time: 2.861217
Throughput: 34970415 Time: 2.859560
Throughput: 34980702 Time: 2.858719
Throughput: 35258904 Time: 2.836163
Throughput: 36207129 Time: 2.761887
Throughput: 36019434 Time: 2.776279
Throughput: 35984594 Time: 2.778967
Throughput: 36142183 Time: 2.766850
Throughput: 36413131 Time: 2.746262
Throughput: 36295559 Time: 2.755158
Throughput: 36120003 Time: 2.768549
Throughput: 36412495 Time: 2.746310
Throughput: 36327322 Time: 2.752749
Throughput: 36419391 Time: 2.745790
Throughput: 36230138 Time: 2.760133
Throughput: 36256409 Time: 2.758133
Throughput: 35804936 Time: 2.792911
Throughput: 36218708 Time: 2.761004
Throughput: 36246014 Time: 2.758924
Throughput: 36052197 Time: 2.773756
Throughput: 36430137 Time: 2.744980
Throughput: 34140832 Time: 2.929044
Throughput: 36225885 Time: 2.760457
Throughput: 35917514 Time: 2.784157
Throughput: 36146690 Time: 2.766505
Throughput: 36184804 Time: 2.763591
Throughput: 36167934 Time: 2.764880
Throughput: 35991354 Time: 2.778445
Throughput: 36129908 Time: 2.767790
Throughput: 36057527 Time: 2.773346
Throughput: 35929709 Time: 2.783212
Throughput: 36125484 Time: 2.768129
Throughput: 35751441 Time: 2.797090
Throughput: 36128838 Time: 2.767872
Throughput: 35890031 Time: 2.786289
Throughput: 36103533 Time: 2.769812
Throughput: 35903058 Time: 2.785278
Throughput: 36152152 Time: 2.766087
Throughput: 36103246 Time: 2.769834
Throughput: 36112177 Time: 2.769149
Throughput: 36047038 Time: 2.774153
Throughput: 36098502 Time: 2.770198
Throughput: 35869626 Time: 2.787874
Throughput: 36046635 Time: 2.774184
Throughput: 36074242 Time: 2.772061
Throughput: 36141216 Time: 2.766924
Throughput: 35856790 Time: 2.788872
Throughput: 36125588 Time: 2.768121
Throughput: 36115633 Time: 2.768884
Throughput: 36081388 Time: 2.771512
Throughput: 36227552 Time: 2.760330
Throughput: 36270375 Time: 2.757071
Throughput: 36286800 Time: 2.755823
Throughput: 35909427 Time: 2.784784
Throughput: 36109830 Time: 2.769329
Throughput: 35964366 Time: 2.780530
Throughput: 36124935 Time: 2.768171
Throughput: 36125379 Time: 2.768137
Throughput: 35904605 Time: 2.785158
Throughput: 36077508 Time: 2.771810
Throughput: 36165593 Time: 2.765059
Throughput: 36012741 Time: 2.776795
Throughput: 35983234 Time: 2.779072
Throughput: 36269691 Time: 2.757123
Throughput: 35809385 Time: 2.792564
Throughput: 35925863 Time: 2.783510
Throughput: 36120264 Time: 2.768529
Throughput: 35758511 Time: 2.796537
Throughput: 36025196 Time: 2.775835
Throughput: 36147866 Time: 2.766415
Throughput: 35798117 Time: 2.793443
Throughput: 36139061 Time: 2.767089
Throughput: 36009032 Time: 2.777081
Throughput: 36042140 Time: 2.774530
Throughput: 36098268 Time: 2.770216
Throughput: 36011820 Time: 2.776866
Throughput: 36067736 Time: 2.772561
Throughput: 36100705 Time: 2.770029
Throughput: 35639950 Time: 2.805840
Throughput: 36025144 Time: 2.775839
Throughput: 35833316 Time: 2.790699
Throughput: 36139845 Time: 2.767029
Throughput: 36163566 Time: 2.765214
Throughput: 36049208 Time: 2.773986
Throughput: 35151337 Time: 2.844842
Throughput: 36183887 Time: 2.763661
Throughput: 35805025 Time: 2.792904
Throughput: 36164285 Time: 2.765159
Throughput: 35943063 Time: 2.782178
Throughput: 36211272 Time: 2.761571
Throughput: 35996511 Time: 2.778047
Throughput: 36189885 Time: 2.763203
Throughput: 35914147 Time: 2.784418
Throughput: 36199999 Time: 2.762431
Throughput: 36048961 Time: 2.774005
Throughput: 36313668 Time: 2.753784
Throughput: 36075075 Time: 2.771997
Throughput: 36164651 Time: 2.765131
Throughput: 35852368 Time: 2.789216
Throughput: 36190579 Time: 2.763150
Throughput: 35825819 Time: 2.791283
Throughput: 36182133 Time: 2.763795
Throughput: 35859812 Time: 2.788637
Throughput: 36118516 Time: 2.768663
Throughput: 35855106 Time: 2.789003
Throughput: 35943140 Time: 2.782172
Throughput: 35035178 Time: 2.854274
signalling done to /tmp/alloctest-bench.done
/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
<benchmark exec="/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st">
<config>
  <openmp>on</openmp>  <memsize>1G <memsize>  <hugetlb>0</hugetlb>
  <data>-1</data>  <interference>0</interference>
</config>
<run>
****success****
Execution Time (seconds): 1133
Initialization Time (seconds): 175


/home/ashish/mirage-asplos21-artifact/bin/numactl -c 0  --pgtablerepl=3 /home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
