SLABS INIT: 20 GB, prealloc=0
=====================================
Populate the database
Elms array 0x7fc800000000
Populated 167772160 / 167772160 key-value pairs:
=====================================
signalling readyness to /tmp/alloctest-bench.ready
Throughput: 22010084 Time: 4.543372
Throughput: 21929988 Time: 4.559966
Throughput: 22030435 Time: 4.539175
Throughput: 21969248 Time: 4.551817
Throughput: 22000080 Time: 4.545438
Throughput: 22045034 Time: 4.536169
Throughput: 21946240 Time: 4.556589
Throughput: 22068254 Time: 4.531396
Throughput: 21943852 Time: 4.557085
Throughput: 22027431 Time: 4.539794
Throughput: 22020315 Time: 4.541261
Throughput: 21998995 Time: 4.545662
Throughput: 22021852 Time: 4.540944
Throughput: 21955559 Time: 4.554655
Throughput: 21997940 Time: 4.545880
Throughput: 21988547 Time: 4.547822
Throughput: 21996586 Time: 4.546160
Throughput: 22156255 Time: 4.513398
Throughput: 22103159 Time: 4.524240
Throughput: 21991724 Time: 4.547165
Throughput: 22002539 Time: 4.544930
Throughput: 22001841 Time: 4.545074
Throughput: 21990433 Time: 4.547432
Throughput: 21426352 Time: 4.667150
Throughput: 21980195 Time: 4.549550
Throughput: 22013403 Time: 4.542687
Throughput: 21989688 Time: 4.547586
Throughput: 21953236 Time: 4.555137
Throughput: 22028707 Time: 4.539531
Throughput: 21968906 Time: 4.551888
Throughput: 22005502 Time: 4.544318
Throughput: 22007095 Time: 4.543989
Throughput: 22043308 Time: 4.536524
Throughput: 21995860 Time: 4.546310
Throughput: 22148595 Time: 4.514959
Throughput: 22058231 Time: 4.533455
Throughput: 22009590 Time: 4.543474
Throughput: 21977398 Time: 4.550129
Throughput: 22073539 Time: 4.530311
Throughput: 22130131 Time: 4.518726
Throughput: 22045675 Time: 4.536037
Throughput: 22002466 Time: 4.544945
Throughput: 21998124 Time: 4.545842
Throughput: 21989785 Time: 4.547566
Throughput: 21803189 Time: 4.586485
Throughput: 22082308 Time: 4.528512
Throughput: 22081518 Time: 4.528674
Throughput: 21814133 Time: 4.584184
Throughput: 21798232 Time: 4.587528
Throughput: 21043376 Time: 4.752089
Throughput: 21587319 Time: 4.632349
Throughput: 21635510 Time: 4.622031
Throughput: 21983549 Time: 4.548856
Throughput: 22125793 Time: 4.519612
Throughput: 21899889 Time: 4.566233
Throughput: 21162493 Time: 4.725341
Throughput: 21702368 Time: 4.607792
Throughput: 20995559 Time: 4.762912
Throughput: 22071854 Time: 4.530657
Throughput: 22152363 Time: 4.514191
Throughput: 22150739 Time: 4.514522
Throughput: 22107127 Time: 4.523428
Throughput: 22060465 Time: 4.532996
Throughput: 22143465 Time: 4.516005
Throughput: 22089186 Time: 4.527102
Throughput: 22160154 Time: 4.512604
Throughput: 22127580 Time: 4.519247
Throughput: 22066735 Time: 4.531708
Throughput: 22118197 Time: 4.521164
Throughput: 22032852 Time: 4.538677
Throughput: 22105417 Time: 4.523778
Throughput: 22054670 Time: 4.534187
Throughput: 22080792 Time: 4.528823
Throughput: 22093276 Time: 4.526264
Throughput: 22106946 Time: 4.523465
Throughput: 21946452 Time: 4.556545
Throughput: 21698398 Time: 4.608635
Throughput: 22044504 Time: 4.536278
Throughput: 22088366 Time: 4.527270
Throughput: 22039169 Time: 4.537376
Throughput: 22128113 Time: 4.519138
Throughput: 22102700 Time: 4.524334
Throughput: 22093905 Time: 4.526135
Throughput: 22062957 Time: 4.532484
Throughput: 22156884 Time: 4.513270
Throughput: 22107880 Time: 4.523274
Throughput: 22095853 Time: 4.525736
Throughput: 22123874 Time: 4.520004
Throughput: 22067587 Time: 4.531533
Throughput: 22154802 Time: 4.513694
Throughput: 22099120 Time: 4.525067
Throughput: 22176931 Time: 4.509190
Throughput: 22095189 Time: 4.525872
Throughput: 22089625 Time: 4.527012
Throughput: 22120140 Time: 4.520767
Throughput: 22111355 Time: 4.522563
Throughput: 22140160 Time: 4.516679
Throughput: 22144063 Time: 4.515883
Throughput: 22012521 Time: 4.542869
Throughput: 22098768 Time: 4.525139
Throughput: 22087210 Time: 4.527507
Throughput: 22037372 Time: 4.537746
Throughput: 22111688 Time: 4.522495
Throughput: 22033531 Time: 4.538537
Throughput: 22073149 Time: 4.530391
Throughput: 22106868 Time: 4.523481
Throughput: 22071961 Time: 4.530635
Throughput: 21996881 Time: 4.546099
Throughput: 22084649 Time: 4.528032
Throughput: 22081353 Time: 4.528708
Throughput: 22039742 Time: 4.537258
Throughput: 22051762 Time: 4.534785
Throughput: 22111732 Time: 4.522486
Throughput: 22070675 Time: 4.530899
Throughput: 22061049 Time: 4.532876
Throughput: 22114392 Time: 4.521942
Throughput: 22088464 Time: 4.527250
Throughput: 22102197 Time: 4.524437
Throughput: 22116143 Time: 4.521584
Throughput: 22058479 Time: 4.533404
Throughput: 22074772 Time: 4.530058
Throughput: 22104537 Time: 4.523958
Throughput: 21988151 Time: 4.547904
Throughput: 21909865 Time: 4.564154
Throughput: 21680024 Time: 4.612541
Throughput: 22077418 Time: 4.529515
Throughput: 22106985 Time: 4.523457
Throughput: 22037392 Time: 4.537742
Throughput: 22062251 Time: 4.532629
Throughput: 21880057 Time: 4.570372
Throughput: 21871036 Time: 4.572257
Throughput: 22103516 Time: 4.524167
Throughput: 22091421 Time: 4.526644
Throughput: 22129259 Time: 4.518904
Throughput: 22176966 Time: 4.509183
Throughput: 22089401 Time: 4.527058
Throughput: 22143475 Time: 4.516003
Throughput: 22077033 Time: 4.529594
Throughput: 22086942 Time: 4.527562
Throughput: 22107543 Time: 4.523343
Throughput: 22125553 Time: 4.519661
Throughput: 22130493 Time: 4.518652
Throughput: 22165611 Time: 4.511493
Throughput: 22087098 Time: 4.527530
Throughput: 22139401 Time: 4.516834
Throughput: 22172132 Time: 4.510166
Throughput: 22140386 Time: 4.516633
Throughput: 22137661 Time: 4.517189
Throughput: 22062188 Time: 4.532642
Throughput: 22037372 Time: 4.537746
Throughput: 22108564 Time: 4.523134
Throughput: 22079656 Time: 4.529056
Throughput: 22079783 Time: 4.529030
Throughput: 22132389 Time: 4.518265
Throughput: 22095184 Time: 4.525873
Throughput: 22132482 Time: 4.518246
Throughput: 21749901 Time: 4.597722
Throughput: 21742746 Time: 4.599235
Throughput: 22076346 Time: 4.529735
Throughput: 22124579 Time: 4.519860
Throughput: 22058586 Time: 4.533382
Throughput: 22088800 Time: 4.527181
Throughput: 22129915 Time: 4.518770
Throughput: 22125470 Time: 4.519678
Throughput: 22073461 Time: 4.530327
Throughput: 22089635 Time: 4.527010
Throughput: 22091719 Time: 4.526583
Throughput: 22092260 Time: 4.526472
Throughput: 22071347 Time: 4.530761
Throughput: 22085517 Time: 4.527854
Throughput: 22037469 Time: 4.537726
Throughput: 22107552 Time: 4.523341
Throughput: 22084981 Time: 4.527964
Throughput: 22113003 Time: 4.522226
Throughput: 22129514 Time: 4.518852
Throughput: 22079202 Time: 4.529149
Throughput: 22118956 Time: 4.521009
Throughput: 22061399 Time: 4.532804
Throughput: 22106115 Time: 4.523635
Throughput: 21559892 Time: 4.638242
Throughput: 22163208 Time: 4.511982
Throughput: 22170245 Time: 4.510550
Throughput: 22183420 Time: 4.507871
Throughput: 21766859 Time: 4.594140
Throughput: 21971628 Time: 4.551324
Throughput: 22009091 Time: 4.543577
Throughput: 22085215 Time: 4.527916
Throughput: 22075791 Time: 4.529849
signalling done to /tmp/alloctest-bench.done
/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
<benchmark exec="/home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st">
<config>
  <openmp>on</openmp>  <memsize>1G <memsize>  <hugetlb>0</hugetlb>
  <data>-1</data>  <interference>0</interference>
</config>
<run>
****success****
Execution Time (seconds): 1643
Initialization Time (seconds): 170


/home/ashish/mirage-asplos21-artifact/bin/numactl -c 0  /home/ashish/mirage-asplos21-artifact/bin/bench_memcached0_st 
