-----------------------------------------------------------------------------------------
Socket0:	 LL: 71835709	LR:3902088	RL:17219659	RR:267174658	ERR:     0	 (19 1 4 74)
Socket1:	 LL: 34741865	LR:5142984	RL:60895791	RR:259351474	ERR:     0	 (9 1 16 72)
Socket2:	 LL: 88952614	LR:61311209	RL:8548567	RR:201319724	ERR:     0	 (24 17 2 55)
Socket3:	 LL: 77483124	LR:16762521	RL:454785	RR:265431684	ERR:     0	 (21 4 0 73)
